Name,Value,URL,Target Value,Total Value,Elapsed Time (s),Target Value Log,Total Value Log,Elapsed Time Log,Results Log
TEST_39555,682.9995517,39555_v682.9995517,732,731.9311999,1.0595078468322754,目標值: 732,結果加總: 731.9311999,所用時間: 1.06 秒,"[('TEST_39555', 682.9995517, '39555_v682.9995517'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271')]"
TEST_141552,794.9975635,141552_v794.9975635,957,956.9413654,0.384779691696167,目標值: 957,結果加總: 956.9413654,所用時間: 0.38 秒,"[('TEST_141552', 794.9975635, '141552_v794.9975635'), ('TEST_9627   ', 45.9983532, '9627_v45.9983532'), ('TEST_12586  ', 71.9484411, '12586_v71.9484411'), ('TEST_147931 ', 43.9970076, '147931_v43.9970076')]"
TEST_299787 ,146.9519155,299787_v146.9519155,199,198.8641818,1.4695451259613037,目標值: 199,結果加總: 198.8641818,所用時間: 1.47 秒,"[('TEST_299787 ', 146.9519155, '299787_v146.9519155'), ('TEST_386187 ', 13.9923255, '386187_v13.9923255'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_184600 ', 26.9678572, '184600_v26.9678572')]"
TEST_379025,245.9389157,379025_v245.9389157,415,414.86979199999996,2.481382131576538,目標值: 415,結果加總: 414.86979199999996,所用時間: 2.48 秒,"[('TEST_379025', 245.9389157, '379025_v245.9389157'), ('TEST_493156 ', 82.9619079, '493156_v82.9619079'), ('TEST_209433 ', 42.9844842, '209433_v42.9844842'), ('TEST_209433 ', 42.9844842, '209433_v42.9844842')]"
TEST_329809,1352.9507093,329809_v1352.9507093,1985,1984.7982119,2.921444892883301,目標值: 1985,結果加總: 1984.7982119,所用時間: 2.92 秒,"[('TEST_329809', 1352.9507093, '329809_v1352.9507093'), ('TEST_230079', 346.9370366, '230079_v346.9370366'), ('TEST_434590 ', 132.9470804, '434590_v132.9470804'), ('TEST_269183 ', 151.9633856, '269183_v151.9633856')]"
TEST_354677 ,61.9830253,354677_v61.9830253,1441,1440.8334431,2.0927417278289795,目標值: 1441,結果加總: 1440.8334431,所用時間: 2.09 秒,"[('TEST_354677 ', 61.9830253, '354677_v61.9830253'), ('TEST_82707', 508.9955975, '82707_v508.9955975'), ('TEST_369130', 528.908046, '369130_v528.908046'), ('TEST_132604', 340.9467743, '132604_v340.9467743')]"
TEST_463297,303.9442737,463297_v303.9442737,832,831.8647303,1.1753931045532227,目標值: 832,結果加總: 831.8647303,所用時間: 1.18 秒,"[('TEST_463297', 303.9442737, '463297_v303.9442737'), ('TEST_393156', 385.9625999, '393156_v385.9625999'), ('TEST_67738  ', 59.9588516, '67738_v59.9588516'), ('TEST_409842 ', 81.9990051, '409842_v81.9990051')]"
TEST_497123,871.9566242,497123_v871.9566242,1571,1570.7531001,1.31954026222229,目標值: 1571,結果加總: 1570.7531001,所用時間: 1.32 秒,"[('TEST_497123', 871.9566242, '497123_v871.9566242'), ('TEST_346356', 369.9452565, '346356_v369.9452565'), ('TEST_454359 ', 92.9236325, '454359_v92.9236325'), ('TEST_193602', 235.9275869, '193602_v235.9275869')]"
TEST_190201,1187.950389,190201_v1187.950389,1317,1316.8020222,2.3173370361328125,目標值: 1317,結果加總: 1316.8020222,所用時間: 2.32 秒,"[('TEST_190201', 1187.950389, '190201_v1187.950389'), ('TEST_57601  ', 38.9567035, '57601_v38.9567035'), ('TEST_129102 ', 18.9255493, '129102_v18.9255493'), ('TEST_402037 ', 70.9693804, '402037_v70.9693804')]"
TEST_336136 ,68.9856077,336136_v68.9856077,670,669.8131138,0.3370978832244873,目標值: 670,結果加總: 669.8131138,所用時間: 0.34 秒,"[('TEST_336136 ', 68.9856077, '336136_v68.9856077'), ('TEST_155505', 456.9786371, '155505_v456.9786371'), ('TEST_42979  ', 34.9215613, '42979_v34.9215613'), ('TEST_474499 ', 108.9273077, '474499_v108.9273077')]"
TEST_13472,250.9842662,13472_v250.9842662,532,531.8521989,1.3451433181762695,目標值: 532,結果加總: 531.8521989,所用時間: 1.35 秒,"[('TEST_13472', 250.9842662, '13472_v250.9842662'), ('TEST_67738  ', 59.9588516, '67738_v59.9588516'), ('TEST_498626 ', 115.9693248, '498626_v115.9693248'), ('TEST_416829 ', 104.9397563, '416829_v104.9397563')]"
TEST_446140 ,159.9059029,446140_v159.9059029,244,243.8076226,3.4077999591827393,目標值: 244,結果加總: 243.8076226,所用時間: 3.41 秒,"[('TEST_446140 ', 159.9059029, '446140_v159.9059029'), ('TEST_343053 ', 41.9143671, '343053_v41.9143671'), ('TEST_386187 ', 13.9923255, '386187_v13.9923255'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271')]"
TEST_199839 ,116.9538015,199839_v116.9538015,1391,1390.9000274,1.9269075393676758,目標值: 1391,結果加總: 1390.9000274,所用時間: 1.93 秒,"[('TEST_199839 ', 116.9538015, '199839_v116.9538015'), ('TEST_463565 ', 16.9729581, '463565_v16.9729581'), ('TEST_191750', 622.9891448, '191750_v622.9891448'), ('TEST_234705', 633.984123, '234705_v633.984123')]"
TEST_341718,584.9500774,341718_v584.9500774,1307,1306.7547614,2.85770845413208,目標值: 1307,結果加總: 1306.7547614,所用時間: 2.86 秒,"[('TEST_341718', 584.9500774, '341718_v584.9500774'), ('TEST_39974', 228.9302921, '39974_v228.9302921'), ('TEST_170070', 341.9587932, '170070_v341.9587932'), ('TEST_211927 ', 150.9155987, '211927_v150.9155987')]"
TEST_302251,1210.9665016,302251_v1210.9665016,1780,1779.9055159999998,0.7734127044677734,目標值: 1780,結果加總: 1779.9055159999998,所用時間: 0.77 秒,"[('TEST_302251', 1210.9665016, '302251_v1210.9665016'), ('TEST_67738  ', 59.9588516, '67738_v59.9588516'), ('TEST_262214', 462.9818096, '262214_v462.9818096'), ('TEST_9627   ', 45.9983532, '9627_v45.9983532')]"
TEST_444090,307.9418373,444090_v307.9418373,731,730.8335986,1.3160176277160645,目標值: 731,結果加總: 730.8335986,所用時間: 1.32 秒,"[('TEST_444090', 307.9418373, '444090_v307.9418373'), ('TEST_217416', 343.940358, '217416_v343.940358'), ('TEST_209433 ', 42.9844842, '209433_v42.9844842'), ('TEST_313008 ', 35.9669191, '313008_v35.9669191')]"
TEST_143548,1162.937086,143548_v1162.937086,1268,1267.8274344,0.38600873947143555,目標值: 1268,結果加總: 1267.8274344,所用時間: 0.39 秒,"[('TEST_143548', 1162.937086, '143548_v1162.937086'), ('TEST_386187 ', 13.9923255, '386187_v13.9923255'), ('TEST_147931 ', 43.9970076, '147931_v43.9970076'), ('TEST_363771 ', 46.9010153, '363771_v46.9010153')]"
TEST_34539,1228.9234901,34539_v1228.9234901,1769,1768.7540692,0.8846285343170166,目標值: 1769,結果加總: 1768.7540692,所用時間: 0.88 秒,"[('TEST_34539', 1228.9234901, '34539_v1228.9234901'), ('TEST_480677', 284.9172301, '480677_v284.9172301'), ('TEST_241928', 226.9183219, '241928_v226.9183219'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271')]"
TEST_401552,466.9659571,401552_v466.9659571,632,631.8571524,0.8210623264312744,目標值: 632,結果加總: 631.8571524,所用時間: 0.82 秒,"[('TEST_401552', 466.9659571, '401552_v466.9659571'), ('TEST_454359 ', 92.9236325, '454359_v92.9236325'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_354677 ', 61.9830253, '354677_v61.9830253')]"
TEST_203436,1432.9414874,203436_v1432.9414874,1923,1922.7935779,3.603543281555176,目標值: 1923,結果加總: 1922.7935779,所用時間: 3.60 秒,"[('TEST_203436', 1432.9414874, '203436_v1432.9414874'), ('TEST_180193 ', 137.9469333, '180193_v137.9469333'), ('TEST_195405', 279.9567161, '195405_v279.9567161'), ('TEST_12586  ', 71.9484411, '12586_v71.9484411')]"
TEST_432910,848.9193946,432910_v848.9193946,1303,1302.7806035,2.6481118202209473,目標值: 1303,結果加總: 1302.7806035,所用時間: 2.65 秒,"[('TEST_432910', 848.9193946, '432910_v848.9193946'), ('TEST_421992', 362.9872185, '421992_v362.9872185'), ('TEST_129102 ', 18.9255493, '129102_v18.9255493'), ('TEST_12586  ', 71.9484411, '12586_v71.9484411')]"
TEST_3051,726.9493985,3051_v726.9493985,1497,1496.8671723,1.7099242210388184,目標值: 1497,結果加總: 1496.8671723,所用時間: 1.71 秒,"[('TEST_3051', 726.9493985, '3051_v726.9493985'), ('TEST_222792 ', 60.9977355, '222792_v60.9977355'), ('TEST_483156', 230.9441497, '483156_v230.9441497'), ('TEST_34214', 477.9758886, '34214_v477.9758886')]"
TEST_223182,980.9976685,223182_v980.9976685,1038,1037.8888738,1.7993505001068115,目標值: 1038,結果加總: 1037.8888738,所用時間: 1.80 秒,"[('TEST_223182', 980.9976685, '223182_v980.9976685'), ('TEST_184600 ', 26.9678572, '184600_v26.9678572'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_264980,657.9174898,264980_v657.9174898,787,786.8138725,1.9713692665100098,目標值: 787,結果加總: 786.8138725,所用時間: 1.97 秒,"[('TEST_264980', 657.9174898, '264980_v657.9174898'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_474499 ', 108.9273077, '474499_v108.9273077')]"
TEST_136879 ,94.9159116,136879_v94.9159116,176,175.7773894,0.8716189861297607,目標值: 176,結果加總: 175.7773894,所用時間: 0.87 秒,"[('TEST_136879 ', 94.9159116, '136879_v94.9159116'), ('TEST_343053 ', 41.9143671, '343053_v41.9143671'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271')]"
TEST_251985,939.9587811,251985_v939.9587811,1165,1164.8344064,0.5481393337249756,目標值: 1165,結果加總: 1164.8344064,所用時間: 0.55 秒,"[('TEST_251985', 939.9587811, '251985_v939.9587811'), ('TEST_327544 ', 66.9898814, '327544_v66.9898814'), ('TEST_180193 ', 137.9469333, '180193_v137.9469333'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_339347,435.9538349,339347_v435.9538349,1266,1265.814822,0.10924339294433594,目標值: 1266,結果加總: 1265.814822,所用時間: 0.11 秒,"[('TEST_339347', 435.9538349, '339347_v435.9538349'), ('TEST_39974', 228.9302921, '39974_v228.9302921'), ('TEST_78529', 464.9469087, '78529_v464.9469087'), ('TEST_131577 ', 135.9837863, '131577_v135.9837863')]"
TEST_472058,849.9947601,472058_v849.9947601,1447,1446.8653597,1.0443472862243652,目標值: 1447,結果加總: 1446.8653597,所用時間: 1.04 秒,"[('TEST_472058', 849.9947601, '472058_v849.9947601'), ('TEST_448280', 412.999652, '448280_v412.999652'), ('TEST_493861 ', 141.9565805, '493861_v141.9565805'), ('TEST_343053 ', 41.9143671, '343053_v41.9143671')]"
TEST_301613,205.9965029,301613_v205.9965029,246,245.90438849999998,0.4726417064666748,目標值: 246,結果加總: 245.90438849999998,所用時間: 0.47 秒,"[('TEST_301613', 205.9965029, '301613_v205.9965029'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_42979  ,34.9215613,42979_v34.9215613,415,414.82472160000003,1.8663036823272705,目標值: 415,結果加總: 414.82472160000003,所用時間: 1.87 秒,"[('TEST_42979  ', 34.9215613, '42979_v34.9215613'), ('TEST_314267 ', 72.9370875, '314267_v72.9370875'), ('TEST_462676', 207.9867505, '462676_v207.9867505'), ('TEST_211078 ', 98.9793223, '211078_v98.9793223')]"
TEST_28999,268.9677637,28999_v268.9677637,1493,1492.8097993000001,2.171931743621826,目標值: 1493,結果加總: 1492.8097993000001,所用時間: 2.17 秒,"[('TEST_28999', 268.9677637, '28999_v268.9677637'), ('TEST_283471', 294.9210833, '283471_v294.9210833'), ('TEST_78529', 464.9469087, '78529_v464.9469087'), ('TEST_337395', 463.9740436, '337395_v463.9740436')]"
TEST_126104,224.9134847,126104_v224.9134847,266,265.7889164,2.887953996658325,目標值: 266,結果加總: 265.7889164,所用時間: 2.89 秒,"[('TEST_126104', 224.9134847, '126104_v224.9134847'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_278138,555.9215954,278138_v555.9215954,1224,1223.8446694,2.810335874557495,目標值: 1224,結果加總: 1223.8446694,所用時間: 2.81 秒,"[('TEST_278138', 555.9215954, '278138_v555.9215954'), ('TEST_262112', 444.9535718, '262112_v444.9535718'), ('TEST_147931 ', 43.9970076, '147931_v43.9970076'), ('TEST_303993 ', 178.9724946, '303993_v178.9724946')]"
TEST_222792 ,60.9977355,222792_v60.9977355,1098,1097.9361465,0.8857254981994629,目標值: 1098,結果加總: 1097.9361465,所用時間: 0.89 秒,"[('TEST_222792 ', 60.9977355, '222792_v60.9977355'), ('TEST_158540', 923.9551433, '158540_v923.9551433'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271'), ('TEST_122493 ', 84.9882406, '122493_v84.9882406')]"
TEST_305686,292.9128234,305686_v292.9128234,344,343.775107,0.2754960060119629,目標值: 344,結果加總: 343.775107,所用時間: 0.28 秒,"[('TEST_305686', 292.9128234, '305686_v292.9128234'), ('TEST_129102 ', 18.9255493, '129102_v18.9255493'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_245871,1618.9503357,245871_v1618.9503357,1848,1847.7672107,0.055849313735961914,目標值: 1848,結果加總: 1847.7672107,所用時間: 0.06 秒,"[('TEST_245871', 1618.9503357, '245871_v1618.9503357'), ('TEST_100143 ', 121.9146713, '100143_v121.9146713'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507'), ('TEST_25242  ', 85.917553, '25242_v85.917553')]"
TEST_143272,248.9430615,143272_v248.9430615,465,464.7408537,0.9300510883331299,目標值: 465,結果加總: 464.7408537,所用時間: 0.93 秒,"[('TEST_143272', 248.9430615, '143272_v248.9430615'), ('TEST_498626 ', 115.9693248, '498626_v115.9693248'), ('TEST_129102 ', 18.9255493, '129102_v18.9255493'), ('TEST_249994 ', 80.9029181, '249994_v80.9029181')]"
TEST_446140 ,159.9059029,446140_v159.9059029,310,309.7592741,0.16419053077697754,目標值: 310,結果加總: 309.7592741,所用時間: 0.16 秒,"[('TEST_446140 ', 159.9059029, '446140_v159.9059029'), ('TEST_25242  ', 85.917553, '25242_v85.917553'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106'), ('TEST_147931 ', 43.9970076, '147931_v43.9970076')]"
TEST_116267 ,93.9622995,116267_v93.9622995,950,949.8151353,1.2620482444763184,目標值: 950,結果加總: 949.8151353,所用時間: 1.26 秒,"[('TEST_116267 ', 93.9622995, '116267_v93.9622995'), ('TEST_488501', 494.9234737, '488501_v494.9234737'), ('TEST_386187 ', 13.9923255, '386187_v13.9923255'), ('TEST_230079', 346.9370366, '230079_v346.9370366')]"
TEST_250415,348.9453571,250415_v348.9453571,625,624.9300893,0.70945143699646,目標值: 625,結果加總: 624.9300893,所用時間: 0.71 秒,"[('TEST_250415', 348.9453571, '250415_v348.9453571'), ('TEST_9627   ', 45.9983532, '9627_v45.9983532'), ('TEST_22568  ', 73.9972851, '22568_v73.9972851'), ('TEST_37126  ', 155.9890939, '37126_v155.9890939')]"
TEST_139108,566.9560758,139108_v566.9560758,1577,1576.6910313,2.7683041095733643,目標值: 1577,結果加總: 1576.6910313,所用時間: 2.77 秒,"[('TEST_139108', 566.9560758, '139108_v566.9560758'), ('TEST_409041', 416.9298387, '409041_v416.9298387'), ('TEST_207239', 545.9041015, '207239_v545.9041015'), ('TEST_363771 ', 46.9010153, '363771_v46.9010153')]"
TEST_15385,683.9600816,15385_v683.9600816,1268,1267.8229812,1.376420497894287,目標值: 1268,結果加總: 1267.8229812,所用時間: 1.38 秒,"[('TEST_15385', 683.9600816, '15385_v683.9600816'), ('TEST_195405', 279.9567161, '195405_v279.9567161'), ('TEST_175275 ', 78.9926988, '175275_v78.9926988'), ('TEST_126104', 224.9134847, '126104_v224.9134847')]"
TEST_169208,591.9604711,169208_v591.9604711,887,886.8133445,7.382583379745483,目標值: 887,結果加總: 886.8133445,所用時間: 7.38 秒,"[('TEST_169208', 591.9604711, '169208_v591.9604711'), ('TEST_136879 ', 94.9159116, '136879_v94.9159116'), ('TEST_434590 ', 132.9470804, '434590_v132.9470804'), ('TEST_327544 ', 66.9898814, '327544_v66.9898814')]"
TEST_195040 ,196.9765895,195040_v196.9765895,517,516.8367655,0.5467109680175781,目標值: 517,結果加總: 516.8367655,所用時間: 0.55 秒,"[('TEST_195040 ', 196.9765895, '195040_v196.9765895'), ('TEST_72192  ', 160.928592, '72192_v160.928592'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507'), ('TEST_180193 ', 137.9469333, '180193_v137.9469333')]"
TEST_356380,263.9484544,356380_v263.9484544,561,560.7841476,3.602435350418091,目標值: 561,結果加總: 560.7841476,所用時間: 3.60 秒,"[('TEST_356380', 263.9484544, '356380_v263.9484544'), ('TEST_249994 ', 80.9029181, '249994_v80.9029181'), ('TEST_180193 ', 137.9469333, '180193_v137.9469333'), ('TEST_231073 ', 77.9858418, '231073_v77.9858418')]"
TEST_319381,599.9704632,319381_v599.9704632,1158,1157.8310692,4.574620008468628,目標值: 1158,結果加總: 1157.8310692,所用時間: 4.57 秒,"[('TEST_319381', 599.9704632, '319381_v599.9704632'), ('TEST_369148', 411.9116989, '369148_v411.9116989'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507'), ('TEST_170970 ', 124.9642564, '170970_v124.9642564')]"
TEST_393110,1260.9756182,393110_v1260.9756182,1987,1986.8075348000002,1.1720855236053467,目標值: 1987,結果加總: 1986.8075348000002,所用時間: 1.17 秒,"[('TEST_393110', 1260.9756182, '393110_v1260.9756182'), ('TEST_34528', 486.9015987, '34528_v486.9015987'), ('TEST_209433 ', 42.9844842, '209433_v42.9844842'), ('TEST_130635 ', 195.9458337, '130635_v195.9458337')]"
TEST_96788,1599.9879127,96788_v1599.9879127,1897,1896.8909933,2.101766347885132,目標值: 1897,結果加總: 1896.8909933,所用時間: 2.10 秒,"[('TEST_96788', 1599.9879127, '96788_v1599.9879127'), ('TEST_231073 ', 77.9858418, '231073_v77.9858418'), ('TEST_314267 ', 72.9370875, '314267_v72.9370875'), ('TEST_5642   ', 145.9801513, '5642_v145.9801513')]"
Name,Value,URL,Target Value,Total Value,Elapsed Time (s),Target Value Log,Total Value Log,Elapsed Time Log,Results Log
TEST_354677 ,61.9830253,354677_v61.9830253,736,735.8251237000001,1.7859435081481934,目標值: 736,結果加總: 735.8251237000001,所用時間: 1.79 秒,"[('TEST_354677 ', 61.9830253, '354677_v61.9830253'), ('TEST_445294', 522.9652257, '445294_v522.9652257'), ('TEST_324949 ', 123.9090155, '324949_v123.9090155'), ('TEST_184600 ', 26.9678572, '184600_v26.9678572')]"
TEST_467729,610.9147242,467729_v610.9147242,886,885.7746839,5.664875268936157,目標值: 886,結果加總: 885.7746839,所用時間: 5.66 秒,"[('TEST_467729', 610.9147242, '467729_v610.9147242'), ('TEST_184272 ', 177.9553731, '184272_v177.9553731'), ('TEST_354677 ', 61.9830253, '354677_v61.9830253'), ('TEST_42979  ', 34.9215613, '42979_v34.9215613')]"
TEST_237849,942.9533853,237849_v942.9533853,987,986.8690589,2.096076488494873,目標值: 987,結果加總: 986.8690589,所用時間: 2.10 秒,"[('TEST_237849', 942.9533853, '237849_v942.9533853'), ('TEST_386187 ', 13.9923255, '386187_v13.9923255'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_484446,363.9901715,484446_v363.9901715,1598,1597.7544889,1.0220775604248047,目標值: 1598,結果加總: 1597.7544889,所用時間: 1.02 秒,"[('TEST_484446', 363.9901715, '484446_v363.9901715'), ('TEST_106136', 321.9032927, '106136_v321.9032927'), ('TEST_22766', 453.9153667, '22766_v453.9153667'), ('TEST_21890', 457.945658, '21890_v457.945658')]"
TEST_400993,1353.9854717,400993_v1353.9854717,1575,1574.9156832,1.5634546279907227,目標值: 1575,結果加總: 1574.9156832,所用時間: 1.56 秒,"[('TEST_400993', 1353.9854717, '400993_v1353.9854717'), ('TEST_409589 ', 163.9786417, '409589_v163.9786417'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507'), ('TEST_313008 ', 35.9669191, '313008_v35.9669191')]"
TEST_289289,519.9482613,289289_v519.9482613,1679,1678.7534906,0.706916093826294,目標值: 1679,結果加總: 1678.7534906,所用時間: 0.71 秒,"[('TEST_289289', 519.9482613, '289289_v519.9482613'), ('TEST_154794', 704.907244, '154794_v704.907244'), ('TEST_34962', 293.9920824, '34962_v293.9920824'), ('TEST_446140 ', 159.9059029, '446140_v159.9059029')]"
TEST_467906 ,165.9641553,467906_v165.9641553,658,657.7668074,0.4797048568725586,目標值: 658,結果加總: 657.7668074,所用時間: 0.48 秒,"[('TEST_467906 ', 165.9641553, '467906_v165.9641553'), ('TEST_471409', 371.9024432, '471409_v371.9024432'), ('TEST_343053 ', 41.9143671, '343053_v41.9143671'), ('TEST_231073 ', 77.9858418, '231073_v77.9858418')]"
